,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Tondela,Sp Lisbon,13,5,,,2.0,0.6666666666666666
1,Belenenses,Rio Ave,8,9,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667
2,Porto,Guimaraes,2,17,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333
3,Benfica,Estoril,1,18,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666
4,Moreirense,Arouca,16,3,2.0,1.0,0.6666666666666666,1.3333333333333333
5,Setubal,Boavista,11,10,1.0,3.0,0.0,1.0
6,Sp Braga,Nacional,4,12,2.333333333333333,2.333333333333333,2.0,0.6666666666666666
7,Uniao Madeira,Maritimo,6,14,,,2.6666666666666665,1.6666666666666667
8,Pacos Ferreira,Academica,7,15,1.0,1.6666666666666667,1.6666666666666667,2.6666666666666665
9,Rio Ave,Sp Braga,9,4,0.0,1.6666666666666667,2.333333333333333,2.333333333333333
10,Maritimo,Porto,14,3,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666
11,Sp Lisbon,Pacos Ferreira,6,7,2.0,0.6666666666666666,1.3333333333333333,2.0
12,Arouca,Benfica,1,8,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
13,Boavista,Tondela,5,16,0.3333333333333333,1.0,,
14,Estoril,Moreirense,12,17,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333
15,Guimaraes,Belenenses,15,13,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666
16,Nacional,Uniao Madeira,9,11,1.6666666666666667,0.0,,
17,Academica,Setubal,18,2,1.3333333333333333,3.6666666666666665,2.0,2.0
18,Benfica,Moreirense,8,17,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
19,Porto,Estoril,1,14,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666
20,Setubal,Rio Ave,6,7,2.0,2.333333333333333,1.0,1.0
21,Academica,Sp Lisbon,18,2,1.0,3.6666666666666665,1.6666666666666667,0.6666666666666666
22,Pacos Ferreira,Arouca,8,3,0.6666666666666666,1.6666666666666667,1.0,1.0
23,Sp Braga,Boavista,5,10,3.0,0.3333333333333333,0.3333333333333333,2.0
24,Tondela,Nacional,13,12,,,1.3333333333333333,0.3333333333333333
25,Belenenses,Maritimo,11,15,1.3333333333333333,0.6666666666666666,1.0,2.0
26,Uniao Madeira,Guimaraes,9,16,,,1.6666666666666667,1.0
27,Benfica,Belenenses,4,11,2.333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666
