,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Napoli,Inter,Milan,Roma,Catania,Parma,Novara,Palermo,Siena,Fiorentina,Chievo,Juventus,Lazio,Udinese,Bologna,Cagliari,Cesena,Lecce,Genoa,Atalanta
1,Napoli,Juventus,Milan,Fiorentina,Udinese,Palermo,Inter,Roma,Cagliari,Novara,Catania,Chievo,Lazio,Siena,Parma,Genoa,Bologna,Cesena,Lecce,Atalanta
2,Napoli,Juventus,Udinese,Cagliari,Catania,Inter,Roma,Palermo,Milan,Fiorentina,Parma,Genoa,Lecce,Novara,Chievo,Lazio,Siena,Atalanta,Cesena,Bologna
3,Napoli,Juventus,Udinese,Fiorentina,Palermo,Genoa,Cagliari,Novara,Roma,Milan,Lazio,Chievo,Catania,Atalanta,Inter,Parma,Siena,Lecce,Bologna,Cesena
4,Napoli,Juventus,Udinese,Fiorentina,Roma,Palermo,Milan,Chievo,Atalanta,Inter,Cagliari,Genoa,Siena,Lazio,Catania,Novara,Parma,Lecce,Bologna,Cesena
5,Napoli,Juventus,Udinese,Roma,Palermo,Cagliari,Lazio,Chievo,Fiorentina,Milan,Atalanta,Inter,Catania,Genoa,Parma,Novara,Siena,Lecce,Cesena,Bologna
6,Napoli,Juventus,Udinese,Lazio,Roma,Milan,Cagliari,Palermo,Chievo,Catania,Parma,Fiorentina,Atalanta,Genoa,Siena,Inter,Novara,Bologna,Lecce,Cesena
7,Udinese,Lazio,Napoli,Juventus,Roma,Milan,Cagliari,Atalanta,Catania,Palermo,Fiorentina,Siena,Chievo,Inter,Parma,Genoa,Novara,Lecce,Bologna,Cesena
8,Napoli,Juventus,Milan,Udinese,Lazio,Roma,Palermo,Cagliari,Atalanta,Catania,Genoa,Siena,Inter,Fiorentina,Chievo,Parma,Novara,Bologna,Lecce,Cesena
9,Juventus,Milan,Udinese,Lazio,Napoli,Catania,Siena,Roma,Palermo,Fiorentina,Cagliari,Parma,Atalanta,Genoa,Inter,Chievo,Bologna,Novara,Lecce,Cesena
