,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Marseille,Paris SG,Monaco,Lille,Lyon,Strasbourg,Nimes,St Etienne,Dijon,Reims,Angers,Guingamp,Montpellier,Nice,Nantes,Rennes,Amiens,Bordeaux,Caen,Toulouse
1,Paris SG,Nimes,Dijon,Reims,Monaco,Lille,Strasbourg,St Etienne,Marseille,Lyon,Montpellier,Rennes,Toulouse,Nice,Caen,Angers,Guingamp,Amiens,Bordeaux,Nantes
2,Paris SG,Dijon,Lille,Lyon,Nimes,Reims,Toulouse,St Etienne,Marseille,Monaco,Montpellier,Strasbourg,Rennes,Amiens,Bordeaux,Caen,Nantes,Nice,Angers,Guingamp
3,Paris SG,Dijon,Toulouse,Lille,Marseille,Rennes,Montpellier,Lyon,St Etienne,Nimes,Reims,Caen,Monaco,Amiens,Strasbourg,Nantes,Nice,Angers,Bordeaux,Guingamp
4,Paris SG,Marseille,Lille,Toulouse,Dijon,Montpellier,Lyon,Nimes,Rennes,Reims,Nice,Angers,Caen,St Etienne,Monaco,Strasbourg,Nantes,Amiens,Bordeaux,Guingamp
5,Paris SG,Lille,Montpellier,Toulouse,Marseille,Lyon,Dijon,St Etienne,Strasbourg,Nimes,Reims,Angers,Bordeaux,Rennes,Nice,Monaco,Caen,Nantes,Amiens,Guingamp
6,Paris SG,Lyon,Marseille,Lille,Montpellier,St Etienne,Toulouse,Angers,Dijon,Bordeaux,Nice,Nimes,Strasbourg,Reims,Amiens,Caen,Rennes,Monaco,Nantes,Guingamp
7,Paris SG,Lille,Montpellier,St Etienne,Lyon,Marseille,Toulouse,Strasbourg,Bordeaux,Caen,Angers,Dijon,Nice,Nimes,Reims,Rennes,Amiens,Monaco,Nantes,Guingamp
8,Paris SG,Lille,Marseille,Montpellier,St Etienne,Lyon,Bordeaux,Toulouse,Strasbourg,Angers,Rennes,Nice,Amiens,Nimes,Caen,Dijon,Reims,Monaco,Nantes,Guingamp
9,Paris SG,Lille,Montpellier,Marseille,Lyon,St Etienne,Strasbourg,Bordeaux,Toulouse,Angers,Rennes,Caen,Reims,Nice,Nimes,Dijon,Amiens,Nantes,Monaco,Guingamp
10,Paris SG,Lille,Montpellier,Lyon,Marseille,St Etienne,Strasbourg,Bordeaux,Reims,Nice,Toulouse,Angers,Nantes,Rennes,Caen,Nimes,Dijon,Amiens,Monaco,Guingamp
11,Paris SG,Montpellier,Lille,Lyon,St Etienne,Marseille,Strasbourg,Reims,Nice,Nantes,Bordeaux,Rennes,Nimes,Toulouse,Angers,Caen,Dijon,Amiens,Monaco,Guingamp
12,Paris SG,Lille,Montpellier,Lyon,St Etienne,Marseille,Nice,Strasbourg,Reims,Nantes,Bordeaux,Rennes,Angers,Nimes,Toulouse,Amiens,Caen,Dijon,Monaco,Guingamp
13,Paris SG,Lyon,Montpellier,Lille,Marseille,St Etienne,Nice,Reims,Strasbourg,Nantes,Nimes,Bordeaux,Rennes,Angers,Toulouse,Amiens,Caen,Dijon,Monaco,Guingamp
14,Paris SG,Montpellier,Lyon,Lille,Marseille,St Etienne,Nice,Strasbourg,Reims,Nimes,Bordeaux,Nantes,Angers,Rennes,Toulouse,Caen,Dijon,Amiens,Monaco,Guingamp
15,Paris SG,Lille,Montpellier,Lyon,Marseille,St Etienne,Nice,Nimes,Strasbourg,Bordeaux,Reims,Nantes,Rennes,Angers,Toulouse,Dijon,Caen,Monaco,Amiens,Guingamp
16,Paris SG,Lille,Montpellier,Lyon,St Etienne,Nimes,Marseille,Nice,Bordeaux,Strasbourg,Rennes,Reims,Nantes,Toulouse,Angers,Dijon,Amiens,Caen,Monaco,Guingamp
